post_id,from_id,likes,reposts,text,comments,views,date
543,173700334,39,1,"3 дня Санкт-Петербургского Международного Форума Труда позади, еще и на выставку передовых технологий обеспечения безопасности успел забежать. Много новых знакомств, работы, впечатлений и всё благодаря #СПбГУ",0,292,1679243186
12028,-106031752,27,24,"#АнонсАТ #ПрофильнаяСменаАТ

«Зелёный» город будущего ♻

10-15 апреля Академия талантов совместно с [https://vk.com/geosciences|Институтом наук о Земле СПбГУ] проведут профильную смену для 10-11 классов «Экология и город».

Эксперты помогут тебе ответить на вопросы
🔅 какими компетенциями должен обладать эколог?
🔅 как человек на самом деле влияет на природу?
🔅 что такое «благоприятная городская среда»?

Вместе мы проведём анализ и биотестирование природных материалов; решим сложные экологические задачи 👩‍🔬

По итогам смены каждый участник подготовит проект для привлечения внимания к проблемам окружающей среды города.

Отправляй заявку до 26 марта 👉🏻 https://vk.cc/cmnrF0

#академияталантов #АТ #спб #санктпетербург #допобразование #спбгу #НаукаАТ",12,4413,1679217060
52131,-52298374,21,4,"От творчества Владимира Высоцкого до нейросетей в медицине и островной биогеографии — приглашаем на полуфинал конкурса «Лига Лекторов», где выступят преподаватели разных направлений #СПбГУ: https://vk.cc/cmnuNi.

Трансляции можно будет посмотреть в [club213786609|сообществе].

Вы сможете оценить мастерство конкурсантов — присвоить баллы за ораторское мастерство, доступность изложения материала, увлекательность, актуальность темы лекции. Учитываются голоса всех зрителей – и очных, и онлайн. Присоединиться к мероприятию сможет любой желающий – для этого нужно зарегистрироваться: https://vk.cc/cmnw6i.",0,4930,1679214720
5743,2229873,13,2,"#латинскаяамерика #фмо #спбгу

Опубликован новый выпуск Выпуск № 3 журнала ""Латинская Америка"".

Ссылка для цитирования:

Цветкова Н. А., Гришанина Т. А. «Цифровая сила» в странах Латинской Америки: хэштеги и дипфейки как политические инструменты // Латинская Америка. – 2023. – C. 21-33 URL: https://latamerica-journal.ru/s0044748x0024414-4-1/",0,311,1679182276
819,161202916,49,0,"Чтобы 2,5 часа результативно работать с аудиторией, нужна хорошая концентрация. И у меня есть свои простые техники🤩 
    А еще есть студенты одного из лучших вузов страны. Напишу об этом чуть позже) И огромная честь и ответственность вкладывать в них знания и компетенции, потому что ребятам строить будущее, которое уже наступило. 
#Петербург #СПбГУ",0,875,1679158639
52130,-52298374,30,5,"Современная инженерия позволяет восстанавливать достаточно большие дефекты различных тканей человека — мышечной, нервной, соединительной и других. Для этого применяются имплантаты на основе комбинаций стволовых клеток из тканей пациента и специальных материалов, необходимых для обеспечения трёхмерного роста клеток. 

Учёные из #СПбГУ совместно с коллегами создали новую технологию 3D-печати материалов для тканевой инженерии путем фотосшивания наночастиц: https://vk.cc/cmnlpL. 

Разработка позволит выйти на новый уровень имплантирования. Главное преимущество использования наночастиц — в том, что они, в отличие от массивных материалов, применяемых в трансплантологии, позволяют создавать структуры, подражающие сложноорганизованным биологическим тканям.",0,5139,1679148480
2382,-176553372,22,0,"#день_варенья@ssho_povidlo

В этот светлый весенний день свой день рождения празднует наша прекрасная [id97378392|Настя]!

Желаем безграничной удачи, море тепла, любви и душевных моментов. Пусть каждый новый день приносит тебе только хорошее, все самые заветные мечты, как можно скорее, исполнятся, а счастье преследует тебя всегда и везде!

С любовью
твоё «Повидло» 💜

#ССхО_Повидло #СПбГУ #ШСО_СПбГУ #ССхО_СПб #СПбСО",1,607,1679144403
20550,-183411668,39,19,"Школьников приглашают к участию в медиамарафоне и кейс-чемпионате

🔸 [club52298374|Санкт-Петербургский государственный университет] и [https://vk.com/jour309spb|медиастудия школы № 309 Центрального района] приглашают школьников принять участие в конкурсах для начинающих журналистов. 

🔸 Для учеников 10-11 классов состоится кейс-чемпионат «Сам себе репортер», для 8-9 классов – медиамарафон «Большая разборка». 
 
🔸 Профориентационные соревнования посвящены теме «Молодежной науки и технологий» – одной из важнейших для России в текущем десятилетии. 

🔸 Чемпионат пройдет в дни школьных каникул – с 30 марта по 1 апреля, а заявки на него принимаются до 28 марта. 
 
🔸 На мероприятиях участники смогут посетить мастер-классы от журналистов, фотографов и дизайнеров, решить предложенные медиазадачи и побывать на экскурсиях в компаниях-партнерах конкурса. 

ℹ Подробнее: https://jf.spbu.ru/news/144-15478.html

#ДесятилетиеНауки #Медиамарафон #СПбГУ #Школа309 #образование #Петербург",0,2720,1679139000
7314,180412627,7,0,"Работу для молодёжи 
[club130697166|ПММФТ] найти поможет! 

 О чем мечтает молодёжь? О развитии,  хорошей работе и развитии карьеры. Все это обсудили на Петербургском международном молодёжном форуме труда. 

#ПММФТ #форумтруда #СПбГУ #работа #форум #михайловскаядача",0,2305,1679137202
943,-140498631,14,0,"Соображаю по Гюго (тема этого семестра) 
Меня поразил гентский алтарь 
Решила сделать что-то на подобии.  Пока только почеркушки. Добилась одобрения от препода
Все равно Яна ван Эйка мне не переплюнуть 🥴

#эскиз #зарисовка #композиция #гентскийалтарь #факультетискусств #спбгу #март2023",0,208,1679137201
52129,-52298374,12,3,"Приглашаем на презентацию молодёжного сообщества «Вызов» в #СПбГУ 22 марта в 17 часов: https://vk.cc/cmlz8S.

Цель сообщества — формирование базы потенциальных участников команды интеллектуалов в реалити-шоу «Вызов» на ТНТ, а также содействие творческой и научной молодёжи в создании научно-познавательного контента.

Перед гостями выступят первый заместитель генерального директора компании «Иннопрактика» Наталья Попова, генеральный директор продюсерского центра Insight People Алина Зиннатуллина, продюсер шоу «Вызов» на телеканале ТНТ Марина Артемьева. Специальными гостями станут Глава компании GEOSCAN Алексей Юрецкий и вице-президент по связям с государственными органами АО «Фармасинтез» Олег Астафуров.

Регистрация: https://vk.cc/cmlynO.",0,4485,1679129580
713,51599850,105,0,"Солнце в Смольном! 
#СмольныйкампусСПбГУ #Смольный #весна
#СПбГУ",0,683,1679074687
2527,-202110937,2,0,"АНОНСЫ

В полуфинальном этапе конкурса «Лига лекторов» с лекциями выступят преподаватели разных направлений СПбГУ. Университет стал площадкой для проведения очередного этапа конкурса в Северо-Западном федеральном округе. С приветственным словом выступит первый проректор СПбГУ по учебной работе Марина Лаврикова.

#ОбразованиеПресс
#СПбГУ
#НовостиВузов
#НовостиУниверситетов
#ЛигаЛекторов

Ознакомиться с анонсом полностью и оставить комментарий вы можете по ссылке: https://obrazovanie.press/card/1ca9c10c-d4e5-46ae-9beb-11e8bf16e201",0,329,1679070407
3812,-5193138,2,1,"Седьмой Санкт-Петербургский форум труда объединил представителей бизнеса, государства и академической среды. Они встретились в выставочном центре Экспофорум, чтобы обсудить самые важные вопросы экономики и рынка труда. Деловая программа форума насыщенная - более ста круглых столов, панельных дискуссий, конференций и секций, в которых СПбГУ активно участвует. 
 
Автор - Яна Собора

#МОСТ
#СПбГУ
#ФорумТруда",1,255,1679069490
3811,-5193138,26,10,"В Высшей школе менеджмента СПбГУ уже в седьмой раз прошёл Санкт-Петербургский международный молодёжный форум труда. Это масштабная площадка для диалога студентов с представителями государства, бизнеса и науки. В этом году тема форума — «Сверхновая» реальность: горизонты молодежного рынка труда». Эксперты и участники обсудили, как изменился рынок труда за последний год, уделили внимание возникшим трудностям и, конечно, поговорили о новых трендах и карьерных возможностях для студентов. 
 
Автор – Алина Валитова

#МОСТ
#СПбГУ
#ВШМ",1,1422,1679069315
52128,-52298374,69,19,"Вторая работа становится для россиян нормой — почти треть граждан занимается подработкой, которая становится способом перехода в новую сферу деятельности и монетизацией своих увлечений. Такие результаты получили социологи СПбГУ в ходе исследований изменений на рынке труда: https://vk.cc/cmnAka.

Кроме того, эксперты Университета поделились исследованием о подростковой занятости: выяснилось, что более 80% россиян уверены, что трудоустройство помогает школьникам научиться распоряжаться деньгами: https://vk.cc/cmo4x6.

Также в рамках Форума труда прошёл круглый стол, где обсуждалась система подготовки и повышения квалификации преподавателей вузов по финансовой грамотности: https://vk.cc/cmnA7s.

Напомним, что в #СПбГУ разработан онлайн-курс по финансовой грамотности: https://vk.cc/cmnzWM.",0,11234,1679065260
1570,-200548350,10,6,"⚡ ТРЕТЬЕ СОБРАНИЕ: СТРУКТУРА ОТРЯДНОГО ДВИЖЕНИЯ ⚡

Уже в ближайший понедельник ждём всех на собрании про структуру СПБСО от основательницы нашего отряды - [id47828203|Ани!] Вместе с вами мы будем в интересной форме рассказывать о том, что из себя представляет структура студенческих отрядов, какие направления есть в Санкт-Петербурге, а также расскажем про уровни штабов. 

Место встречи: 
🌾 20.03 
🌾 18:30
🌾 1-ая линия В.О. д.26, 101 аудитория

Обещаем - скучно не будет! 

#СЭО_Можжевельник #СЭО_СПб #СПбГУ #ШСО_СПБГУ #СПбСО",2,683,1679065203
8258,-183847657,56,1,"📍22 марта в рамках Всероссийской просветительской акции «Учёные — в школы» для учеников 10-х классов состоится лекториум, посвященный столетию волновой механики. 

Открытый урок на площадке ИТШ № 777 проведет лауреат премии «Знание» 2021 г., доцент Кафедры физики высоких энергий и элементарных частиц [club52298374|СПбГУ], лектор РОЗ Антон Андреевич Шейкин. 

💭«Сто лет назад, в 1923 году, молодой французский физик Луи де Бройль положил начало квантовой механике, объявив, что все частицы материи проявляют волновые свойства. Об этом открытии, его истории и последствиях мы и поговорим», – отмечает физик СПбГУ. 

В ходе лекториума Антон Андреевич расскажет молодым исследователям, почему без квантовой механики не существовали бы даже классические тела и как получить Нобелевскую премию за три буквы. Также популяризатор науки ответит на один из главных и парадоксальных вопросов современной физики: может ли электрон обладать свойствами как волны, так и частицы?

📝Справочная информация: 
Акция «Учёные – в школы» – это часть масштабного проекта «Ученый говорит», организованного Российским обществом «Знание» при поддержке Министерства просвещения РФ. В рамках акции молодые учёные проводят по всей стране более 10 тысяч лекций для школьников. В формате открытых уроков, мастер-классов и квизов обучающиеся узнают о деятельности современных российских исследователей в области физики, нейробиологии, космонавтики, медицины, IT и экологии.

#анонс #акция #Ученыевшколы #Ученыйговорит #Министерствопросвещения #СПбГУ",0,1599,1679063458
1591,-157307117,36,0,"С Днём Рождения, [id167744050|Даша]! 
 
«Творческая, сообразительная, яркая – всё это, о тебе. Веди свои идеи в массы, твори на полную катушку, верь в силы и смекалку, ведь для тебя реально всё. Твой праздник подводит итог и открывает двери к новым возможностям и реализациям. Вот и стремись только вперёд, только к ним, а мы будем рядом ♥» 
 
🔥🔥🔥 
 
«Даша! Поздравляем тебя с днём рождения!!!! 
Ты всегда такая открытая, яркая, свободная! Словно ветер! Удачи тебе на твоем жизненном пути и море-море любви!!!» 
 
🔥🔥🔥 
 
«Дорогая Даша, ты яркое пятнышко в этом сером Питере, смотря на тебя душа расцветает и хочется жить! 
Я от всей души поздравляю тебя с Днём Рождения, ведь с каждым годом ты горишь всё ярче и ярче. Хочу пожелать тебе всегда быть счастливой, жить легко и непринужденно, и никогда не переставать светить!☀☀☀ 
Любим очень-очень сильно❤❤❤❤❤❤» 
 
С любовью, 
 
#ТвойМВ 💙 
 
#НевскийДесант #МедныйВсадник #СПбГУ #СПбСО #СнежныйДесантРСО #Волонтёрство",2,978,1679059860
3810,-5193138,1,0,"ИНТЕРНАЦИОНАЛЬНЫЙ ВУЗ. Ангола и Бенин

Санкт-Петербургский государственный университет – ВУЗ многонациональный. Здесь учатся студенты из более чем 100 стран мира. Среди них есть 117 африканских студентов: из Египта, Алжира, Анголы, Ганы, Нигерии, Бенина и других государств этого континента. 51 человек учится в магистратуре, 22 – в аспирантуре, 21 – в бакалавриате. 
 
Те из них, кто поступает в бакалавриат, в большей степени, отдают предпочтение математике и механике, менеджменту и физике. Студенты-магистранты чаще всего поступают в Институт наук о Земле, на Факультет международных отношений, а также на ПМ-ПУ. Стоит отметить, что и медицинское направление - в поле внимания африканских абитуриентов. В этом году 11 студентов учатся на специалитете, а 8 – в ординатуре. 
 
Есть и те, кто поступают на специальности «Журналистика» и «Реклама и связи с общественностью». Например, магистранты Высшей школы журналистики и массовых коммуникаций Арминду Бэтатела и Грас Адже. Мы встретились с ними и спросили, почему они решили учиться в России, Петербурге и конкретно – в СПбГУ?

Выпуск подготовили:
 
Мария Полухтина 
Алёна Родичева 
Арминду Бэтателла 
Евгений Гаряев 
Нина Токарева 
 
 Медиацентр СПбГУ 2023

#МОСТ 
#СПбГУ 
#Африка",1,256,1679059344
3808,-5193138,23,6,"14 марта в читальном зале Научной библиотеки имени Горького СПбГУ прошёл третий премьерный показ новой серии документального портретного цикла «Отражения». В этот раз в центре внимания Евгения Петрашень – старший преподаватель кафедры графического дизайна Факультета искусств СПбГУ, руководитель программы «Дизайн среды». 

Автор - Алина Батищева

#МОСТ 
#СПбГУ 
#Премьера",1,947,1679058449
65619,-97167444,15,0,"Путь в большую журналистику начинается с Васильевского острова 

Во встрече со студентами в [https://vk.com/media_center_spbgu|Медиацентре СПбГУ] приняла участие пресс-служба администрации Василеостровского района. 
 
Начальник пресс-службы Татьяна Слышова выступила перед будущими журналистами и пиарщиками, рассказала о профессии, пригласила на практику и ответила на вопросы. С директором Медиацентра СПбГУ [https://vk.com/id3027987|Гульнарой Шаразыковой] и ее коллегами обсудили совместную работу. Очень важно, чтобы будущие профессионалы понимали, как работает городское хозяйство и различные структуры, кто за что отвечает, как выстраивать взаимодействие между СМИ и пресс-службами.

- Мы кровно заинтересованы, чтобы в журналистику и пиар приходили ребята толковые, совестливые, талантливые, - сказала Татьяна Слышова, - и готовы в этом помочь.

#васильевскийостров #администрацияВО #спбгуВО #спбгу",2,1084,1679054402
52127,-52298374,96,73,"17 марта отмечается Всемирный день сна. 

Эксперт #СПбГУ доцент Татьяна Григорьева рассказала, в какой стране работодатель поощряет дневной сон сотрудников, можно ли ходить в спортзал вечером и при каких симптомах при подозрении на бессонницу пора бить тревогу и обратиться к врачу: https://vk.cc/cmgDCR.",0,9770,1679051280
2380,-176553372,20,2,"Не знаете, как провести пятничный вечер? У нас есть отличная идея! 
 
Неделя подходит к концу, а значит, все наши мысли только о стремительно приближающемся уикенде... И, конечно же, о втором собрании нашего отряда! 
 
📕 Что? Собрание ССхО «Повидло» 
📍 Где? 10-я линия В.О., д. 31-33, ауд. 74 
⏰ Когда? Сегодня, в 18:30 
🎒 С собой: студенческий билет СПбГУ/паспорт 
 
По всем возникающим вопросам пишите нашему [id560814343|командиру]. 
 
Мы ждём всех!❤

#ССхО_Повидло #СПбГУ #ШСО_СПбГУ #ССхО_СПб #СПбСО",0,525,1679040004
7612,101476056,21,0,"Дорогие друзья! 

Хочу всем напомнить, что на платформе ""Открытое образование"" появилась англоязычная версия моего курса ""Литературная сокровищница Ближнего Востока"", которая существенно отличается от русскоязычной версии, так как снималась изначально в расчёте на западную аудиторию. Наполнение почти всех модулей отличается от русскоязычной версии. 

Гвоздём курса, безусловно, является тизер, в котором я, до неприличия загорелая после отдыха на океанах, радостно зазываю всех на учёбу в образе самой настоящей Хюррем. Для съёмок тизера пришлось не только раздобыть костюм Хюррем, тиару, но и нарастить длинные светлые волосы, а также взять напрокат самые настоящие рубины размером с пятирублевую монету (ибо какая Хюррем без настоящих рубинов?). 

В общем, enjoy! 

#СПбГУ #ялюблюСПбГУ #люблюсвоюработу 

Открытое образование - The Gems of Middle Eastern Literature",0,455,1679038864
52123,-52298374,55,15,"В СПбГУ открылась Педагогическая клиника: https://vk.cc/cmniYH. Событие приурочено к Году педагога и наставника, которым по указу президента объявлен 2023 год.

Это новое подразделение Университета, которое будет аккумулировать инновационный педагогический опыт и предоставлять возможности студентам совершенствовать свои профессиональные навыки на реальных проектах под руководством преподавателей.

Также в рамках Международного молодёжного форума труда прошёл весенний День карьеры #СПбГУ, где эксперты рассказывали об основных требованиях к кандидатам, процессе отбора потенциальных сотрудников и отвечали на самые разные вопросы: https://vk.cc/cmnjkz.

День карьеры — отличное мероприятие, где можно пообщаться с ведущими специалистами, узнать об актуальных программах стажировок и познакомиться с амбициозными людьми.",0,10141,1679038247
9973,707034611,3,0,"Ученые.
Вы посмотрите на риторику ученых!
Они начинают делать ""открытия"" того, что было известно тысячелетия до них, но сами будучи у кормушки, извращают науку до банального физикализма и игнорируют законы мироздания, продвигая формальную и диалектическую логику как инструмент исследования, хотя должны знать очевидное - что Все проблемы невежества человечества зашиты в старый софт мышления, которым распаковать информацию без искажения до откровенной лжи - невозможно.
Да и кому я тут годами пишу? Получается что себе.
Единственный и убийственный аргумент у личности, особенно при должности - так нельзя со мной разговаривать и почему вы кричите?
Идиоты нас окружают повсюду, а природу идиотизма исследовать, признать и устранить - не выгодно!

📌Пока каждый отдельный Человек не проснется от старых программ в мышлении, хапнув по полной , и не придет в ужас от себя и мира , и не станет отстаивать на любом уровне и по любому поводу свои права - мир со всем содержимым будет с ускорением катиться в бездну!
Это с нашего молчаливого согласия происходят все ужасы в мире!
(И ещё вот эта фраза, авторство которой приписывают то Юлиусу Фучику, то Бруно Ясенскому: 
«Не бойтесь друзей – они могут лишь предать вас; не бойтесь врагов – они могут лишь убить вас; бойтесь равнодушных, ибо только с их молчаливого согласия совершаются предательства и убийства».)

""Ученые считают, что человеческий мозг - это квантовый компьютер 
 
Сознание - это программное обеспечение. 
Это от Бога 
 
Душа - это наша информация, накопленная на квантовом уровне 
 
Внутри нейронов есть миллиарды белковых микротрубочек, в которых накапливается квантовая информация 
 
Бессмертие души, ВЕЧНОСТЬ. 
Но вечность - это не бесконечность, не протяженность во времени. 
Вечность - это форма бытия в духовном измерении… 
 
Бог ( Дух) - это не существо, это вне времени и пространства … 
 
Религий, верований много, 
но каждая религия поклоняется своему Образу Бога. 
В каждой религии Образ различен, 
но БОГ один. 
 
Весь мир, все материальное, даже человек - это ЭНЕРГИЯ. 
Все - энергетично, духовно 
Квантовая физика много сделала в познании материи как энергии… 
 
Если надо сделать выбор, то есть находишься на квантовом перекрёстке, сделав выбор 
не туда, будет на душе нехорошо… 
Если туда, то душе хорошо… 
Ты это чувствуешь… 
 
Вывод - надо жить с Богом!""

📌Во все времена Истину Знали! 
""Ещё в 1959 году в своей книге «Физиология нервных клеток» ведущий нейрофизиолог, лауреат Нобелевской премии 1963 г. по физиологии и медицине, автор физиологической концепции синапсов – Джон Кэрью Экклс (1903 – 1997 г) писал: 
 
«Наш мозг не обладает сознанием, как таковым, но сознание способно вступать в контакт с нервными клетками через квантовые эффекты за счёт выделения синаптических медиаторов – молекул, которые передают нервные импульсы в дендронах – сходящихся древовидных отростках пирамидальных клеток коры головного мозга в которые и входит дух или сознание для контактов с физическим телом». 
 
Научный прогресс в области исследования нейронных сетей сознания уже в ближайшее время сможет приблизиться к доказательству и подтверждению единого принципа управления сознанием всего сущего. Иными словами, весь тварный мир насквозь пронизан осознанием, которое имеет внеземную природу как отражение великого творческого начала, именуемого Богом (Духом). 
 
Проще говоря, нейронно-сетевой принцип управления сознанием убедительно говорит о том, что дух первичен, а тело вторично, как «питательная среда» для взращивания сознания и плодов духа. Отсюда и вытекает принцип бессмертия души, как нейронно-сетевой основы человеческой личности, которая может существовать без тела (физиологии).""

(у меня куда по родственникам не посмотри, увидишь ученого...
Уже дети степенями обрастают - а толку? в гуманистическом смысле, а не достижений личности.)
""Завершился второй этап конкурса Стипендиальной программы Ассоциации выпускников #СПбГУ. Это было ярко, интересно и волнующе! Настало время подвести итоги и поздравить победителей.
🌿 Биологический факультет:
• Штыкалова Софья Валерьевна
...........................................................
7 октября 2022 г. на заседании диссертационного совета Института географии РАН состоялась защита диссертации на соискание ученой степени кандидата географических наук сотрудника нашей лаборатории Семиколенных Дарьи Валерьевны. От всей души поздравляем Дашу и желаем ей больших успехов и новых научных достижений!""
(сам в инете прочитал только вчера)

О ""не мир, но меч"". 
Вашкевич: ""Спасение человечества состоит не в наказании грешников, а в пробуждении, означенном в арабском языке словом НАКАЗ ""мы проснемся""... йаказа пробуждение"". 
Возм., само пробуждение является наказанием. Ведь спящим - сладко. И пробуждение становится увидением горькой истины. А горечь состоит в том, что пробудившийся осознаёт ""я коза, я козёл"", т.е. сам виноват в своей сонной глупости. 
Получается, откровение истины приносит не мир в душе (не сонный покой), а самонаказание (меч) за прежнюю дрёму. Жгучий стыд, Страшный суд.
(Бессловесная истина - идиотия (джняна = джинан), а когда она обращается к словам - идиотия сугубая, проявленная.)",3,28,1679038154
10283,-7488307,18,1,"Вот и прошёл ШВМ по младшему  возрасту, теперь все лягушки в лагере могут чувствовать себя в безопасности.🐸
А кто же сможет заинтересовать детей среднего возраста? Скорее беги на швм, чтобы это узнать! 🥰

Даше и Ксюше уже не терпится рассказать, что стоит ждать от детей среднего возраста. Эти знания обязательно помогут тебе сделать смену незабываемой!💃

🕕Когда? -  17 марта (пятница), начало в 18.00
📍Где? -  ул. Смольного 1/3, аудитория 216 (факультет социологии) 
🚌 В 17.30 встречаемся у метро площадь Восстания! (Выход к Галерее)

#СПО_РОС #ЗажигаемСердца #Since1979 #СПбСО #СПбГУ",0,644,1678989602
3834,-47539247,6,4,"[Лекция эксперта Российского газового общества в рамках Олимпиады Petropolitan Science (Re)Search по направлению «Науки о Земле»] 

Термин «энергопереход» известен сегодня, наверное, каждому. Широкое медийное освещение достижений возобновляемой энергетики вытесняет неудобные вопросы о ее противоречиях и недостатках на страницы узкопрофильных изданий. Туда же отправляются и материалы о том, что синергия ВИЭ и традиционной энергетики не просто возможна, но и необходима для создания глобальной устойчивой энергосистемы.
В рамках лекции попробуем разобраться в актуальных тенденциях развития энергетики, обозначить сильные и слабые стороны ВИЭ, нефти и газа, наметить возможные точки пересечения между ними.

🔹Тема: Возобновляемая энергетика: соперник нефтегазовой отрасли или соратник
🔹Спикер: Соколов Антон Николаевич – эксперт Центра проектно-технической документации и подсчета запасов Научно-Технического Центра «Газпром нефти», эксперт Российского газового общества

Во время прямого эфира спикеру можно будет задать вопросы👩‍💻

📅 23 марта 2023
⌚ 17:00 мск
📍 Группа [club47539247|Магистратура в СПбГУ]

Подробнее: https://vk.cc/cmnDCy 

#СПбГУ #SPbU #PS_R_S",0,1399,1678987150
29,-211988289,2,0,"Сегодня стартовал VII Санкт-Петербургский международный форум труда, где наша Социальная Клиника СПбГУ принимает активное участие. 
 
Мероприятие проходит в Конгрессно-выставочном центре ЭкспоФорум. 
 
Чем мы занимаемся? 
・Представляем нашу Клинику всем гостям форума; 
・Проводим интерактив — индивидуально тестируем используя проективные методики, в том чилсле методику «Кактус» для исследование эмоционально-личностной сферы человека. 
・Делаем заключение и рекомендации по итогам теста. 
 
А что думают волонтеры Социальной Клиники? 
 
«Подобные мероприятия полезны для практики студентов и приобретения социальных кредитов. Также мы получаем мерч, что не может не радовать», — делится волонтер Дмитрий Воронов. 
 
Приглашаем вас к нашему стенду завтра, будет интересно! 
 
Подробнее о мероприятии: https://vk.cc/clZEyy 
 
Материал предоставлен: Кариной Карсакбаевой https://vk.com/kkkarsakbaeva

#социальнаяклиника @социальнаяклиника #спбгу @спбгу #социальнаяработа @социальнаяработа",0,72,1678986787
53384,-151956597,0,0,"☑ 17 марта 
Место: Санкт-Петербургский Государственный Университет | СПбГУ (Актовый зал)
Сайт: http://spbu.ru/
Адрес: Университетская наб., 7-9 (ⓂВасилеостровская | ⓂСпортивная-2)
Время: 🕔18:30 - 20:30

Весенний концерт Фольклорного ансамбля СПбГУ

Прозвучат песни Воронежской, Белгородской, Брянской, Смоленской, Псковской и других областей России, стихотворения И.А. Бунина

В концерте принимает участие:
- детский фольклорный ансамбль «Канарейка»
- учащиеся школы 27 им. И.А. Бунина

ℹ Внимание:
💲вход свободный
- контакты: 📞 328-9480 / 📞 328-2000 / 🌀 spbu@spbu.ru
- официальные страницы социальных сетей:
* https://vk.com/spb1724 |здание Двенадцати коллегий|
* https://vk.com/afisha.spbu |Афиша Spbu|
- фотоальбомы:
* https://vk.com/album-151956597_247936692 |Санкт-Петербургский государственный университет|
* https://vk.com/album-91462882_261029849 |Менделеевский центр СПбГУ|

#СанктПетербургскийГосударственныйУниверситет
vk.com/spb1724
#СПбГУ
vk.com/afisha.spbu
#ЗданиеДвенадцатиКоллегий
#ФольклорныйАнсамбльСПбГУ
#мегаполис20230317",0,97,1678984800
