post_id,from_id,likes,reposts,text,comments,views,date
674,-202762688,85,3,"💐 WOMAN MOMENT 💐

Погода на улице оставляет желать лучшего, но разве это важно, когда тебя согревают улыбки прекрасных девушек?

Такие чудесные, яркие и волшебные, цените себя и получайте удовольствие от каждой секунды своей жизни! Ваше сияние украшает мир, помните об этом всегда, а не только сегодня.

С праздником!

Обнимаем каждого, Ваш СПО «Спутник» 💙

#РСО #МосРСО #МСОМГУ #МГУ #СПО #ЯВожатый #Спутник #Взлетаем",8,1547,1678305300
1941,302543385,13,1,"03.03 дарила подарки партнерам МГУ от ректора В.А.Садовничего 💝 

Государственная Дума Федерального Собрания РФ, Министерство науки и высшего образования РФ, Министерство Культуры РФ, Министерство иностранных дел РФ, Счетная Палата РФ, Правительство РФ и это еще не весь список! 😱

#илонакосенко #политическийдеятель #мгу #россия #ястремлюськсовершенствуостальныеследуютзамной",0,335,1678304279
2105,-38554927,34,1,"🌷И ЩЕКИ ДЕВУШЕК ГОРЯТ🌷

Наши любимые девушки! Студенческие отряды МГУ поздравляют вас с 8 марта! 

Кто, как не вы приготовит вкусные блины, поставит классный танец💃 или просто порадует нас своей улыбкой. Оставайтесь такими же креативными, позитивными, отзывчивыми и предприимчивыми.

Короче вы у нас самые-самые!😍

#МСОМГУ #мгу #МосРСО #РСО",0,1216,1678295831
13227,-33397594,8,0,"Всем привет!✌️
На связи гражданско-патриотический сектор😉 
 
☀️В период с 8 по 11 марта будет проводиться конкурс презентаций на тему «Моя малая Родина»
 
❗Условия конкурса❗ 
* Презентация должны быть выполнена в программе Microsoft Power Point. 
* В презентации вы должны рассказать о малой Родине. 
* Презентация должна иметь название. 

🙋‍♀️По интересующим вопросам обращайтесь в личные сообщения к руководителю гражданско-патриотического сектора - [id508782476|Анне Ефремовой] 
 
#фдп #фдписпо #занаминачало #мгу #огаревец #мгуогарева",0,947,1678293413
3119,-26901903,9,2,"ЗАЯВКА БАРАБАНЩИКА 
концерт на истфаке

💫 Верим в силу Творчества МГУ — 
 исторический факультет ищет барабанщика.

Задачи:
• принести свою барабанную установку в Шуваловский корпус;
• присутствовать на репетициях в течение марта и в начале апреля.

Концерт запланирован на 7 апреля. 

🙌🏻 По всем вопросам писать [https://vk.com/id277250804|Екатерине].

#творчествоМГУ #музыкаМГУ #МГУ",0,1409,1678293300
5204,167988641,21,0,Вид на #мгу с Андреевского моста.,0,135,1678291424
17,-219185218,26,2,"С ДНЕМ САМЫХ КЛАССНЫХ И ПРЕКРАСНЫХ!🌸🌷

За окном еще лежат снежные сугробы, но в душе у нас уже проснулась весна! 
8 марта - день, который ассоциируется с солнцем, теплом и нежностью🤗
Этот праздник - напоминание о том, что иногда мы забываем говорить маленькие приятности любимым или просто радовать своих сестер, мам, бабушек, подруг. 
Пусть каждый сегодня напомнит своим дорогим женщинам о том, как они важны! 
 
А мы в свою очередь поздравим прекрасную часть нашего отряда! Девчонки, расцветайте, достигайте! Нам все по плечу😎

#Кеплер #СПО #Мос_РСО #МГУ #Ближекзвездам #8марта",4,466,1678288818
1568,-174699849,16,1,"#Carpe_diem #МГУ #ФМП 

Весна в сердце 

Сегодня, в Международный женский день, наша редакция не могла не поздравить наших читательниц с этим праздником. Мы желаем вам добра, вдохновения и сил для новых свершений. Специально для вас мы подготовили небольшой материал об истории праздника. Приятного чтения!

🌵Carpe diem!🌵",0,433,1678287603
13193,-33397594,7,1,"Ну, что наши дорогие девушки💞 Для вас мы приготовили викторину к 8 марта🌷

Необходимо быстро, а главное правильно отвечать на задания в комментариях ниже👇 

Вы готовы?? Старт в 16:30 🕟 

Победительницу ждёт сюрприз💝

#мгуогарева #занаминачало #огаревец #фдп #спо #фдписпо #мгу",0,966,1678281471
82,-218497131,24,2,Школьные новости 💖#media_twelve #media_twelve_новости #8марта#поздравления_учеников#клиперЖурфака #мгу,2,766,1678280573
923,-133593535,13,2,"•••💐МЕЖДУНАРОДНЫЙ ЖЕНСКИЙ ДЕНЬ 💐 •••

Всем привет! 👋 

Сегодня не только у нас, но и во всём мире отмечается день 8 марта – он же Международный женский день! 🥰

Первые упоминания о дне 8 марта появились ещё в начале прошлого столетия, а именно в 1910 г. Почти полвека спустя, с 1975, Международный Женский День отмечается в большинстве стран мира, а также стал ежегодно отмечается в ОНН. 🌍 

На сегодняшний день, 8 марта считается официальным выходным практически во всех странах бывшего СССР. 🥳

Поздравляем женскую половину нашего факультета с этим знаменательным днём! С праздником! 🎉

Ваш Профком ФИЯР. ❤
#профком_фияр #фияр #опк #мгу",0,292,1678280002
81,-218497131,9,0,Школьные новости 💖#media_twelve#media_twelve_новости#8марта#как_поздравили_учителей#клиперЖурфака#мгу,1,139,1678278721
558,-199125856,86,14,"МЕЖДУНАРОДНЫЙ ЖЕНСКИЙ ДЕНЬ

В этот важный и прекрасный день хотим поздравить всех женщин и девушек с Праздником!
Желаем достижения всех ваших целей, спокойствия и счастья! 

#правосми #medialaw #мгу #8марта",1,2470,1678273203
4263,184734623,28,3,"⚠️ОБРАЗОВАТЕЛЬНЫЙ ПЕРЕВОРОТ В САМЫЙ НЕЖНЫЙ ДЕНЬ👑

Прямо сегодня, 8 Марта, глава Минобрнауки Фальков заявил о том, что срок обучения в магистратуре следует сократить вдвое: учиться не 2 года, а 1❗️

Ключевые пункты речи:

🟢магистратура не является продолжением основного образования, это углубленные специализированные знания

🟢в новой системе образования бесплатно учиться в магистратуре смогут и выпускники специалитета 

Министр просвещения России Сергей Кравцов считает, что такое решение укрепит Россию и российскую систему образования✅

🐰Всех моих любимых заек с 8 Марта! Вы у меня самые лучшие❤️

#образование #8марта #весна #мгу #гд",0,801,1678271454
1096,-92972603,8,1,"Милые дамы и девушки! 

Поздравляем вас с прекрасным весенним праздником!
Счастья, любви, благополучия и вдохновения!

#msu #hsscm #мгу #вшкпиугс #весна #праздник #8марта",0,188,1678268691
2134,-80389830,22,0,"Дорогие друзья! 
 
Команда Центра морских исследований МГУ имени М.В. Ломоносова поздравляет вас с Международным женским днём! 
 
Искренне желаем вам радостного настроения, ярких эмоций и приятных сюрпризов!
 
Пусть каждый день будет наполнен удачей и счастьем, а долгожданная весна принесёт лёгкость и откроет перед вами новые горизонты!

#ЦМИМГУ #МГУ 
#LMSUMRC #MSU",0,1042,1678267020
1486,-216664939,48,2,"«Эхо героев» – В МГУ открылась первая edutainment-выставка, сгенерированная нейросетью. Она расскажет о преподавателях и выпускниках университета, прошедшим Великую Отечественную войну.
Для погружения был создан специальный куб, внутри которого гостей встречает виртуальный Михаил Ломоносов. Затем пространство зала «оживает», а на его стены проецируются видео-истории героев, сгенерированные при помощи ИИ.
Как считаешь, можно ли такими перфомансами заменить пары и уроки в школах?

#телегаонлайн #telegaonline #мгу #нейросеть #эхогероев",0,7105,1678266000
8715,-88463395,24,1,"🥰 8 марта 🥰

Сегодня по всему миру отмечается Международный женский день! 👱‍♀️

Мы от всей души поздравляем прекрасный женский коллектив нашей команды, зажигательную группу поддержки, любимых болельщиц в зале и у экранов гаджетов, а также всех девочек, девушек и женщин с этим замечательным праздником! 🌷

Прежде всего мы желаем вам безграничного счастья и крепкого здоровья! Пускай никакие невзгоды не помешают вам на пути к заветным мечтам! 🌠 Творите, созидайте, любите и будьте в гармонии с самими собой! Пускай улыбки никогда не спадут с ваших лиц, пускай оптимизм всегда придаст жизненных сил для исполнения желаний! 

#MSUfamily #MSUTeam #MSU #МГУ #АСБ",0,1127,1678261057
1176,-75529304,13,1,"Дорогие дамы!

Администрация социологического факультета от всей души поздравляет всех преподавательниц, сотрудниц, аспиранток и студенток факультета с международным женским днем!

Пускай вместе с первыми лучами весеннего солнца мир вокруг Вас наполняется душевной теплотой, красотой, жизнь приносит только позитивные эмоции, родные и друзья дарят Вам улыбки и приятные слова.

Желаем постоянных творческих успехов, достижения всех целей на профессиональном поприще и в личной жизни, радости, благополучия, любви и простого человеческого счастья!

С уважением, 
Ваша администрация Социологического факультета
МГУ имени М.В. Ломоносова 
 
#новости@msu_socio #соцфакМГУ #Социологическийфакультет #МГУ",0,672,1678259977
13190,-33397594,48,1,"#С_днём_рождения_ФДП@fdpispo

Но праздники не заканчиваются☺️

🎊Сегодня свой день рождения празднует руководитель сектора правовой и социальной защиты студентов - [id140469448|Анастасия Власенкова]💝

🥳Поздравляем с днем рождения! 🫶Искренне от всей души желаем больших успехов, непременной удачи и много радостных счастливых событий💋

💕Прекрасного настроения, настоящей романтической любви, отличного здоровья, достатка🥰Пусть быстрее исполняются твои мечты и заветные желания, пусть забота, любовь, поддержка близких, родных людей и хороших верных друзей постоянно окружает тебя🙌

#мгуогарева #занаминачало #огаревец #фдп #спо #фдписпо #мгу",1,2047,1678257000
13189,-33397594,31,0,"Сегодня отмечается прекрасный весенний праздник - Международный женский день👸

🥂В этот светлый весенний праздник хочется от всей души поздравить с Международным женский днем и пожелать самых важных и бесценных вещей: здоровья, любви и простого человеческого счастья💕

😌Желаем весеннего настроения, улыбок, тепла и вдохновения💗Пусть счастьем и любовью наполнится душа и сердце. Радуйтесь жизни и будьте дороги близким вам людям!👩‍❤️‍👨

С 8 марта😘

#мгуогарева #занаминачало #огаревец #фдп #спо #фдписпо #мгу",0,1448,1678253633
14600,-5486,32,3,"Совместное студенческое мероприятие МГУ и СПбГУ, посвященное 80-летию прорыва блокады Ленинграда 💫
 
С 24 по 26 февраля 2023 года состоялся визит студентов МГУ имени М.В. Ломоносова и вузов регионов научно-образовательных консорциумов «Вернадский» в [club52298374|Санкт-Петербургский государственный университет], посвященный 80-летию прорыва блокады Ленинграда.

В мероприятии приняли очное участие представители студенческих организаций из Московского университета и 4 регионов России, входящих в НОК «Вернадский». Инициативу экскурсии лично поддержал ректор Московского государственного университета, академик В.А. Садовничий на круглом столе, посвященном прорыву блокады Ленинграда, прошедшем 27 января в рамках Международного форума лидеров студенческих и молодежных организаций. 

👩🏻‍🎓На площадках Санкт-Петербургского университета прошла встреча студенческой делегации с руководством СПбГУ: первым проректором по молодежной политике и организации приема Александром Бабичем, проректором по воспитательной работе Владимиром Савиновым. На встрече студенты подробнее узнали о Научном парке СПбГУ и конкурсе стартапов, в котором в этом учебном году смогут принять участие обучающиеся вузов и НИИ со всей России. 

Представители [club200001301|СНО СПбГУ] тепло приняли делегацию и провели совместный круглый стол лидеров студенческих организаций. Председателем [id242124122|Студенческого союза МГУ], куратором [club205592927|СНО МГУ] [id20083615|Екатериной Зимаковой] и председателем [club200001301|СНО СПбГУ] [id58530247|Андреем Кошкиным] было подписано соглашение о развитии молодежного сотрудничества МГУ и СПбГУ. Также по итогам мероприятий сформированы совместные инициативы. 

💡После официального приема для молодёжной делегации провели экскурсию по кампусу СПбГУ, музею истории университета и мемориальному кабинету Д.И. Менделеева в здании Двенадцати коллегий. 

26 февраля студенты возложили цветы на Марсовом поле, посетили Музей обороны и блокады Ленинграда и Смольный собор. Завершением приема стал концерт студенческого творчества, посвященный памятной дате. 

В составе делегации Московского университета в мероприятии приняли участие руководители студенческих организаций — [id242124122|Студенческого союза МГУ], студенческой комиссии [club49866476|Объединённого профсоюзного комитета МГУ], [club16552884|Объединенного студенческого комитета МГУ], [club205592927|Студенческого научного общества МГУ], а также патриотического проекта [club214017141|«Истина Прошлого»].

⭐️Благодарим ректора МГУ Виктора Антоновича Садовничего, ректора СПбГУ Николая Михайловича Кропачева, администрацию и СНО СПбГУ за организацию выездного мероприятия, важного для развития активного молодежного сотрудничества между МГУ, СПбГУ и вузами регионов НОК «Вернадский»!

#Студсоюз #МГУ #СНО_МГУ #ВСК_Вернадский",0,3086,1678218960
334,708037470,58,0,"Сегодня мне удалось побывать на «Репетиции весны» в Аптекарском огороде. Не передать словами красоту цветущих тюльпанов, крокусов, гиацинтов. Яркий запах гиацинтов сопровождал нас всю экспозицию.
IX выставка «Репетиция весны» — крупнейшая в России зимняя выставка тюльпанов продлится до 12 марта. 
#аптекарскийогород #мгу #тюльпаны",3,591,1678215802
585,-148567951,10,0,"Страшно интересно. Зоологический музей МГУ. Часть 1. 
#зоологическиймузей #страшно #интересно #москва #музей #мгу #животные #скелеты",0,128,1678211871
1566,-174699849,11,5,"#Carpe_diem #ФМП #МГУ #NPодборка

Дорогие читатели!

В преддверии Международного женского дня наша редакция подготовила для вас подборку мотивирующих исторических фильмов и сериалов, посвященных великим женщинам. Отличное кино про сильных и независимых, умных и уверенных в себе дам, которые преодолели множество трудностей на своем пути и вошли в мировую историю:

📍Виктория, 2016
📍Две королевы, 2018
📍Клеопатра, 1963
📍Еще одна из рода Болейн, 2008
📍Фрида, 2002

За подготовку подборки благодарим [https://vk.com/juliamigalina|Юлию Мигалину]!

🌵А как и с кем вы проведете свое 8-ое марта?🌵",1,447,1678208402
3117,-26901903,8,2,"LIKE YOUR PLAYING 
запись на занятия 
 
💫 Мечтаешь научиться играть на гитаре или усовершенствовать свои навыки? Скорее записывайся в учебные группы [club202842288|“Like Your Playing”]. 

⚡️Регистрация откроется СЕГОДНЯ в 19:30 — необходимо заполнить форму исходя из ваших временных преподчтений и уровня игры. 
 
Начинающие гитаристы: 
• понедельник, 19.00-20.30 — преподаватель [https://vk.com/sonchaas|Софья]: https://vk.cc/cm56xp 
• среда, 17.00-18.30 — преподаватель [https://vk.com/malinoviparket|Анна]: https://vk.cc/cm56Aw 
•пятница, 19.00-20.30 — преподаватель [https://vk.com/sweetprince248|Сергей]: https://vk.cc/cm56BP 
 
Продолжающие гитаристы: 
• вторник, 19.00-20.30 — преподаватель [https://vk.com/olshanski1999|Андрей]: https://vk.cc/cm56yV
• четверг, 19:00-20:30 — преподаватель [https://vk.com/vickmalkov|Виктор]: https://vk.cc/cm56CV 
 
🙌🏻 Приятный бонус — школа предоставляет инструмент напрокат. Занятия начнутся в ближайший четверг. 

#творчествоМГУ #музыкаМГУ #МГУ",1,974,1678203000
13919,-1149,42,11,"Новый рекорд добротности. 

Магнитооптический микрорезонатор с рекордной добротностью был изготовлен учёными кафедры физики колебаний. Это может стать ещё одним шагом к построению интегральной оптики на микрорезонаторах.

📌 Как выглядит микрорезонатор и из чего он сделан?
📌 Чем помог станок для изготовления контактных линз?
📌 При чём тут Шепчущая галерея собора Святого Павла в Лондоне?
📌 Как алмазная крошка помогает снизить потери энергии?

Обо всём этом читайте в нашей карусели!

📄Исследование опубликовано в журнале Optic Letters. Название статьи: ""Magneto-optical effects in a high-Q whispering-gallery-mode resonator with a large Verdet constant"".

✉️Если Вас заинтересовала тема исследования - свяжитесь с научной группой Игоря Антоновича Биленко.

#физфак #фф_наука #МГУ",0,3371,1678202809
4328,-14810050,26,5,"✨ Рамадан — священный месяц в исламе 

🕌 Уже совсем скоро, 22 марта, наступит важный праздник для всех мусульман – Рамадан. Приверженцы ислама в месяц Рамадан соблюдают пост, воздерживаясь от еды, питья и всех мирских забот, и сосредотачиваются на служении Всевышнему.

🕋 Даты Рамадана меняются каждый год, поскольку они зависят от мусульманского лунного календаря. В 2023 году Священный месяц выпадает на период с 22 марта по 21 апреля.

☪ Сегодня рассмотрим главные традиции и принципы Рамадана, для того чтобы в дальнейшем на наглядных примерах определить, чем руководствуются крупные бренды, проявляя веротерпимость, во время данного торжества и каким образом меняется их стратегия продвижения!

#пиармгу #prmsu #мгу #религиявpr",0,713,1678201202
873,350563913,4,0,#моямосква  #моястолица  #мгу,0,33,1678199726
445,380093018,19,0,Последние аккорды зимы! Сегодняшнее морозное утро порадовало весенним солнышком и очень чистым снегом. Всем мира и добра! Москва. 07.03.2023. #мартвмоскве #воробьевыгоры #мгу #msu #мартовскийснег #снегвмоскве #утровмоскве #подорогенаработу,0,123,1678198742
3116,-26901903,15,18,"СПЕКТАКЛЬ «АНТИГОНА»
билеты от КЦ

💫 Приглашаем всех желающих на бесплатное посещение постановки Учебного театра [club23778827|Театрального института им. Б.Щукина].

«Антигона» французского драматурга Жана Ануя — переложение древнегреческой трагедии Софокла по мифологическому сюжету фиванского цикла. 

 📍18 и 28 марта, 19.00

Интеллектуальная драма женской силы, фатумности нравственных законов и борьбы за любовь — зрители испытают настоящий катарсис. Не пропусти самый молодёжный, трагичный, музыкальный спектакль весны! 

Количество билетов ограничено. 

UPD: БИЛЕТЫ ЗАКОНЧИЛИСЬ❗️

🙌🏻 Для записи писать своё ФИО в [club26901903|личные сообщения] группы.

#творчествоМГУ #музыкаМГУ #МГУ",2,1445,1678194359
2428,-202110937,1,0,"НОВОСТИ:

Девять вузов и научных организаций объединили усилия для развития российской нейтринной программы

Глава Минобрнауки России Валерий Фальков в режиме видеоконференцсвязи провел совещание, посвященное развитию Байкальского глубоководного нейтринного телескопа Baikal-GVD. В нем приняли участие руководители научных и образовательных организаций, а также ученые, которые ведут исследования на установке класса «мегасайенс»....

#Минобрнауки 
#мегасайенс 
#Дубна 
#ОИЯЙ 
#МИФИ 
#МГУ 
#Baikal 
#телескоп 
#ОбразованиеПресс

Ознакомиться с текстом новости полностью и оставить комментарий вы можете по ссылке:
https://www.obrazovanie.press/card/6b6e3c5c-dfa1-4ec5-86a2-4dfab5c6429d",0,25,1678186083
412,-190484750,4,0,"СОЦИАЛЬНЫЕ ТЕХНОЛОГИИ СОВРЕМЕННОГО УПРАВЛЕНИЯ 

Программа представляет собой уникальную комбинацию теоретических и прикладных дисциплин, ориентированных на овладение инновационными технологиями социального управления.

 💡Успешное освоение магистерской программы обеспечивает выпускнику:

— перспективное трудоустройство на престижных должностях в сфере государственного и корпоративного управления
— широкие возможности построения карьеры в существующих и вновь создаваемых организациях
— потенциал творческой самореализации в сфере управленческих инноваций

👨🏻‍🎓Узнать о преподавательском составе, обязательных дисциплинах и возможных факультативах вы можете у нас на сайте: 

https://www.socio.msu.ru/index.php/магистрантам?id=303

Чтобы вы увидели это направление глазами студента, мы взяли интервью у выпускника нашего факультета по данному направлению, экс-заместителя председателя Студенческого совета нашего факультета и просто хорошего человека - Александра Морозова! 

Вью по ссылке👇🏻
https://m.vk.com/@priemkasocmsu-socfak-glazami-magistranta

#абитуриент2023 #поступайправильно #абитуриентмгу #приемнаякомиссиямгу #мгу #соцфакмгу #socio_msu",0,141,1678183201
3418,351135300,0,0,"#Демидов, если сам не можешь или не хочешь управлять, так отдай, #Морозов, косюдарству #ЛГУ, в косюдарстве #МГУ, чтобы мы бы могли бы продать бы - программная погромная речь косю под дарственного президенте #ГУМГУЛ.",0,38,1678180234
37176,-30847924,16,8,"🔥Приветствую,  дорогой друг! И вновь рубрика art&culture с вами. На этот раз мы расскажем о Московском Государственном Университете.

💥МГУ по праву считается старейшим российским университетом. Он основан в 1755 году. Учреждение университета в Москве стало возможным благодаря деятельности выдающегося ученого-энциклопедиста, первого русского академика Михаила Васильевича Ломоносова.

🔺Мы привыкли к тому, что Московский университет носит имя Ломоносова. Но так было не всегда ( только начиная с 7 мая 1940 года).
Первым куратором Московского университета стал Шувалов (1755–1797 годы), именно его чествовали как «основателя», а Ломоносов в этом качестве предстает только с середины XIX века.

♦️ Ученый и придворный сановник познакомились на рубеже 1749–1750 годов на почве поэзии и уже в 1754-м взялись за обсуждение серьезнейшего государственного проекта – создание в Москве государственного университета.
И в день памяти святой Татьяны, Елизавета Петровна подписала данный проект. 

🔺В университете были образованы:  философский, юридический и медицинский факультеты (со временем количество факультетов увеличилось). Все студенты сначала обучались на философском факультете, затем могли продолжить образование, выбрав специализацию. 

⚡️Во время пожара 1812 года в Москве почти полностью сгорели все университетские здания. Восстанавливали Московский университет всем обществом, и образовательная и научная деятельность университета была возобновлена уже 1 сентября 1813 года. 

🔻Принятый в 1863 году новый университетский устав отражал новый этап жизни Московского университета, связанного с политикой государственных реформ, отменой крепостного права и вступления Российской империи на путь капитализма. Но автономия университета была ограничена в связи с убийством Александра II в 1881 году и нараставшими революционными брожениями среди интеллигенции. 

🔻Первые годы советской власти для университета были временем тяжелых реформ, и все же университетская наука показывала значительные результаты, а после Великой Отечественной войны только наращивала обороты. Сейчас МГУ является одним из крупнейших международных центров подготовки студентов и аспирантов.

#ДЕМОС #art #culture #МГУ #DEMOS",0,328,1678179603
287,575894427,18,5,"ПРОЕКТ «СТУДЕНТ НА ОДИН ДЕНЬ» на факультете политологии😲

Факультет политологии МГУ имени М.В. Ломоносова объявляет о проведении своего традиционного профориентационного проекта «Студент на один день».

Проект «Студент на один день» — это уникальная возможность для школьников погрузиться в серьезный образовательный процесс, сильно отличающийся от школьного, посетить занятия профессоров и преподавателей факультета политологии, и почувствовать на себе, что значит быть студентом Московского университета. Подобный опыт помогает школьникам определиться в выборе своей Alma-mater и будущей профессии.

О правилах участия 👇🏼

В связи со спецификой посещения корпусов Московского университета учащимся необходимо:

1️⃣ С 6 марта по 22 марта пройти регистрацию на сайте!

2️⃣ С 27 марта посещать любые из доступных занятий согласно расписанию (при себе всегда будет необходимо иметь документ, удостоверяющий личность).

Контактная информация:
Тел: +7 495 939 44 90
E-mail: pk@polit.msu.ru
Адреса:

*️⃣ Шуваловский корпус МГУ – Ломоносовский проспект д. 27 корп. 4. (1 этаж и 6 этаж).
*️⃣ 1-й гуманитарный корпус – Ленинские горы д. 1 стр. 51. (6 этаж)

P.S: По любым вопросам можешь смело обращаться ко мне!😉

#GLZV #МГУ #факультетполитологии #будущиеполитики",0,816,1678175765
920,-133593535,38,4,"••• ВСЕ ДОРОГИ ВЕДУТ В ПРОФКОМ •••

А мы к вам со свежими фоточками, новыми знаниями и мотивацией делать жизнь на факультете лучше 🤟

Если вы спросите, как прошли эти выходные – будьте готовы к восторженному рассказу на целый час! А всё потому, что активисты Профкома ФИЯР провели 3-5 марта на самой крутой школе ever – [club218986042|ПРОФSTART]😍

Вот они, слева направо: [id205647596|Саша Жарких], [id335377797|Мария Рычкова], [id409067343|Матвей Кузнецов]! 

Как это было? 

👉 30 часов насыщенной программы: уйти спать после 4 утра - не вопрос!

👀 говорим и показываем: Профком МГУ изнутри

🎯 активности на любой вкус: квесты, квизы и игры на сплочение команд

💥 тусовка самых душевных и ярких звёздочек со всего университета

⚡ и мощный заряд энергией! 

Надеемся, что в следующем году ещё больше наших студентов смогут принять участие в ПрофSTARTе🏆

Ваш Профком ФИЯР ❤
#профком_фияр #фияр #опк #мгу #ПрофSTART",2,1014,1678173900
8713,-88463395,77,6,"С Днём Рождения, Сурен Арменович! 🎂 
 
Сегодня принимает поздравления с Днём Рождения руководитель и тренер нашей команды - Сурен Степанянц! 🎉 
 
Сурен Арменович, мы сердечно поздравляем Вас и желаем оптимизма и энергии, деловой хватки и настойчивости, благополучия и удачи! Пусть Ваша увлеченность делом и энтузиазм никогда не угасают, а успех сопутствует Вам во всех начинаниях! 💪

#MSUTeam #MSU #МГУ #АСБ",0,3033,1678172405
45,-217159595,9,4,"☠Создано лекарство от рака из борщевика!☠

Заголовки новостных изданий пестрят чудесной новостью о том, что из борщевика Сосновского СОЗДАЛИ лекарство от рака.. казалось бы, при чём тут мыши, цитрусовые и химическая формула, если новость о борщевике?

Цитирую:
Ученые Мордовского государственного университета (МГУ) им. Н.П. Огарева разработали наночастицы с содержанием экстракта борщевика Сосновского, благодаря которому они доставляют необходимые вещества через кровоток к опухолевым тканям. Об этом «Газете.Ru» рассказали в Министерстве науки и высшего образования РФ.

Звучит очень круто, учёные создали лекарство от рака, это важно и полезно, но, громкий заголовок кое-что скрывает, это лекарство пока что работает.... на мышах. 

Новостей о клинических испытаниях на людях не было. 
Поэтому давайте не будем бросать ножи с лопатами раньше времени, тот самый борщевик, который мешает жить нам сейчас, научные сотрудники Мордовского государственного университета, увы, не заберут в работу🤷‍♀️

Присмотримся к новости повнимательнее:

«Фуранокумарины – биологически активные соединения борщевика Сосновского, способные вызывать повышение чувствительности к воздействию солнечных лучей. Под влиянием ультрафиолетового света соединения необратимо связываются с ДНК опухолевых клеток. В результате, опухоль теряет возможность делиться и, как следствие, гибнет путем самоуничтожения. Липосомы, с помощью которых препарат проще проникает в ткани, лучше накапливаются в опухолях, что позволяет повышать эффективность лекарственной терапии», – рассказал «Газете.Ru» младший научный сотрудник лаборатории фармакокинетики и таргетной фармакотерапии МГУ им Н. П. Огарева Валентин Агеев.

Где ещё содержатся фуранокумарины и что это такое?

Фуранокумарины - это так называемые природные токсины, содержащиеся в некоторых продуктах питания. 
Это соединения, которые помогают защитить растения от вредителей. Молекула фуранокумарина состоит из фуранового кольца, соединенного с веществом, называемым кумарином, как показано на рисунке ниже.
Фуран - это соединение, содержащее кольцо из четырех атомов углерода и одного атома кислорода. Это токсично для нас. 
Кумарин - это соединение, состоящее из двух шестичленных колец. Он имеет приятный запах и используется в парфюмернии и кондиционерах для тканей. Когда фуран и кумарин соединяются вместе, они создают новое соединение, вредное для человека. Различные молекулы фуранокумарина имеют небольшие различия в своей структуре.
В основном это различные растения, такие как пастернак, петрушка, морковка, корень сельдерея и так далее. 
А также в таких цитрусовых как лайм, лимон, грейпфрут. Эти природные токсины вырабатываются в ответ на внешнее физическое или какое-либо другое повреждение. 

Некоторые фуранокумарины фототоксичны, а это значит, что они вредны при контакте с кожей человека и на свету. Этот эффект может быть знаком людям, которые имеют дело с соком лайма, который, как и гигантский борщевик, содержит фуранокумарины, которые могут вызвать ожоги после воздействия света. Технически ожоги являются примером фитофотодермита. Фито - это приставка, означающая растение. Фотография показывает, что в процессе участвует свет. Дерматит - это воспаление кожи.
 
В новости не сказано, только ли в злосчастном борщевике Сосновского содержится тот самый фотодерматичный фуранокумарин. Возможно он притаился и в пастернаке, в грейпфруте, в соке лайма...

Почему я пишу эти посты в ответ на каждый новый заголовок об использовании борщевика? 

Потому что если борщевик Сосновского начнут использовать в промышленных масштабах, его надо будет ВЫРАЩИВАТЬ. А это будет означать возврат в сельское хозяйство. За борщевиком, который разросся на чужих частных территориях, вдоль дорог и по склонам рек производители не полезут. Не выгодно. 
Подробнее можно почитать тут: https://antiborschevik.info/usage_is_not_solution

https://m.gazeta.ru/science/news/2023/03/06/19897615.shtml

#борщевик #рак #учёные #мгу #мыши #лекарство #борщевиксосновского",7,235,1678135767
